epoch,step,train_loss,val_loss
1,3799,0.012572655454277992,
1,3849,0.004886704031378031,
1,3899,0.011775094084441662,
1,3949,0.009843348525464535,
1,3999,0.009280627593398094,
1,4049,0.016604533419013023,
1,4099,0.01906990259885788,
1,4149,0.009518904611468315,
1,4199,0.0053664306178689,
1,4249,0.010974492877721786,
1,4299,0.0061414907686412334,
1,4349,0.0105371018871665,
1,4399,0.33935514092445374,
1,4449,0.022159380838274956,
1,4499,0.044964440166950226,
1,4549,0.02459598332643509,
1,4599,0.010223082266747952,
1,4649,0.013489273376762867,
1,4699,0.008079075254499912,
1,4749,0.007572188973426819,
1,4799,0.005687240976840258,
1,4849,0.02656509168446064,
1,4899,0.008619353175163269,
1,4949,0.021633172407746315,
1,4999,0.008351906202733517,
1,5049,0.029814161360263824,
1,5099,0.002858213847503066,
1,5149,0.012361905537545681,
1,5173,,0.005048771388828754
2,5199,0.022514216601848602,
2,5249,0.007371099665760994,
2,5299,0.009905328042805195,
2,5349,0.007474246434867382,
2,5399,0.009908719919621944,
2,5449,0.011832091957330704,
2,5499,0.02200140804052353,
2,5549,0.027135884389281273,
2,5599,0.008415277116000652,
2,5649,0.04390472173690796,
2,5699,0.03922106698155403,
2,5749,0.007261930964887142,
2,5799,0.023253584280610085,
2,5849,0.008708309382200241,
2,5899,0.008019755594432354,
2,5949,0.007775344420224428,
2,5999,0.011823570355772972,
2,6049,0.007386874873191118,
2,6099,0.02002314105629921,
2,6149,0.006914330646395683,
2,6199,0.004937967285513878,
2,6249,0.006122624967247248,
2,6299,0.032770659774541855,
2,6349,0.006611178163439035,
2,6399,0.004906074143946171,
2,6449,0.023313777521252632,
2,6499,0.005382708739489317,
2,6549,0.008988806046545506,
2,6599,0.016276629641652107,
2,6649,0.01061672531068325,
2,6699,0.012613950297236443,
2,6749,0.004249207675457001,
2,6799,0.006995230447500944,
2,6849,0.018090007826685905,
2,6899,0.004469503182917833,
2,6949,0.008132850751280785,
2,6999,0.04120270535349846,
2,7049,0.006873505190014839,
2,7099,0.030583292245864868,
2,7149,0.007811452262103558,
2,7199,0.011603576131165028,
2,7249,0.018787408247590065,
2,7299,0.016454171389341354,
2,7349,0.004322789143770933,
2,7399,0.004544728435575962,
2,7449,0.007491639815270901,
2,7499,0.019994765520095825,
2,7549,0.0057196361012756824,
2,7599,0.0029722293838858604,
2,7649,0.008917544968426228,
2,7699,0.02456839568912983,
2,7749,0.016926076263189316,
2,7760,,0.005098397843539715
3,7799,0.03437518700957298,
3,7849,0.007346602156758308,
3,7899,0.008291657082736492,
3,7949,0.014719891361892223,
3,7999,0.005294446367770433,
3,8049,0.009096254594624043,
3,8099,0.008416690863668919,
3,8149,0.0043982830829918385,
3,8199,0.010790717788040638,
3,8249,0.01641727425158024,
3,8299,0.009668727405369282,
3,8349,0.0431622639298439,
3,8399,0.005033749155700207,
3,8449,0.00466222083196044,
3,8499,0.014567730017006397,
3,8549,0.013764367438852787,
3,8599,0.005058913491666317,
3,8649,0.008725288324058056,
3,8699,0.02135591395199299,
3,8749,0.012366507202386856,
3,8799,0.023923439905047417,
3,8849,0.006849800702184439,
3,8899,0.03445696085691452,
3,8949,0.009539247490465641,
3,8999,0.006818176247179508,
3,9049,0.01039549708366394,
3,9099,0.013147374615073204,
3,9149,0.00757994269952178,
3,9199,0.009047389961779118,
3,9249,0.03116215206682682,
3,9299,0.010978853330016136,
3,9349,0.011704436503350735,
3,9399,0.011050228029489517,
3,9449,0.008497873321175575,
3,9499,0.01862926408648491,
3,9549,0.022081593051552773,
3,9599,0.00905921682715416,
3,9649,0.0021002606954425573,
3,9699,0.008748805150389671,
3,9749,0.00968880020081997,
3,9799,0.029827574267983437,
3,9849,0.015587730333209038,
3,9899,0.007630777545273304,
3,9949,0.00824302714318037,
3,9999,0.016921889036893845,
3,10049,0.00898647028952837,
3,10099,0.008634231053292751,
3,10149,0.005237189587205648,
3,10199,0.01094118319451809,
3,10249,0.009970484301447868,
3,10299,0.011267539113759995,
3,10347,,0.005189257673919201
4,10349,0.004883630201220512,
4,10399,0.01928393915295601,
4,10449,0.00856019090861082,
4,10499,0.02416490577161312,
4,10549,0.008479716256260872,
4,10599,0.015446736477315426,
4,10649,0.01295224204659462,
4,10699,0.009430231526494026,
4,10749,0.00859184842556715,
4,10799,0.004178612492978573,
4,10849,0.008681898936629295,
4,10899,0.029905088245868683,
4,10949,0.0073865302838385105,
4,10999,0.005153873935341835,
4,11049,0.006804885342717171,
4,11099,0.026212960481643677,
4,11149,0.008951629512012005,
4,11199,0.01128982100635767,
4,11249,0.013452415354549885,
4,11299,0.034260090440511703,
4,11349,0.010212724097073078,
4,11399,0.011341086588799953,
4,11449,0.007112730760127306,
4,11499,0.00653409818187356,
4,11549,0.004981453064829111,
4,11599,0.008370708674192429,
4,11649,0.024611204862594604,
4,11699,0.0038748751394450665,
4,11749,0.004433004185557365,
4,11799,0.014318855479359627,
4,11849,0.023355145007371902,
4,11899,0.007303906138986349,
4,11949,0.024289483204483986,
4,11999,0.026215163990855217,
4,12049,0.004643607418984175,
4,12099,0.005782299675047398,
4,12149,0.00886178482323885,
4,12199,0.01229564193636179,
4,12249,0.007505534216761589,
4,12299,0.02004811353981495,
4,12349,0.010157681070268154,
4,12399,0.015849223360419273,
4,12449,0.010831414721906185,
4,12499,0.013046459294855595,
4,12549,0.013397765345871449,
4,12599,0.014411433599889278,
4,12649,0.010970811359584332,
4,12699,0.026593871414661407,
4,12749,0.022479679435491562,
4,12799,0.026121916249394417,
4,12849,0.01640133187174797,
4,12899,0.009613876231014729,
4,12934,,0.005409353878349066
5,12949,0.008128219284117222,
5,12999,0.0023754590656608343,
5,13049,0.00876615010201931,
5,13099,0.004332351963967085,
5,13149,0.014582997187972069,
5,13199,0.004670469090342522,
5,13249,0.006791248917579651,
5,13299,0.01003939937800169,
5,13349,0.016178177669644356,
5,13399,0.021661920472979546,
5,13449,0.005333689507097006,
5,13499,0.03637465089559555,
5,13549,0.006124617997556925,
5,13599,0.009340974502265453,
5,13649,0.00758568337187171,
5,13699,0.015069876797497272,
5,13749,0.010974685661494732,
5,13799,0.03679639473557472,
5,13849,0.005408092867583036,
5,13899,0.004196095746010542,
5,13949,0.007189780008047819,
5,13999,0.007802472449839115,
5,14049,0.04456699639558792,
5,14099,0.009911471977829933,
5,14149,0.011909370310604572,
5,14199,0.003556849667802453,
5,14249,0.006343453656882048,
5,14299,0.1536606401205063,
5,14349,0.014850995503365993,
5,14399,0.01302452851086855,
5,14449,0.0172891728579998,
5,14499,0.010325782932341099,
5,14549,0.019568439573049545,
5,14599,0.02103894017636776,
5,14649,0.017049167305231094,
5,14699,0.004059458617120981,
5,14749,0.00832888949662447,
5,14799,0.015078774653375149,
5,14849,0.00938788615167141,
5,14899,0.005534239113330841,
5,14949,0.0075035179033875465,
5,14999,0.037628173828125,
5,15049,0.023418884724378586,
5,15099,0.008917486295104027,
5,15149,0.00978564191609621,
5,15199,0.019768837839365005,
5,15249,0.008915885351598263,
5,15299,0.029174650087952614,
5,15349,0.021640410646796227,
5,15399,0.01005598809570074,
5,15449,0.020710565149784088,
5,15499,0.0034002584870904684,
5,15521,,0.00516938604414463
6,15549,0.011981195770204067,
6,15599,0.011725801974534988,
6,15649,0.00877518579363823,
6,15699,0.007457548286765814,
6,15749,0.020070860162377357,
6,15799,0.014020979404449463,
6,15849,0.013911106623709202,
6,15899,0.012297620065510273,
6,15949,0.007052023895084858,
6,15999,0.00254188128747046,
6,16049,0.0151559142395854,
6,16099,0.003959983121603727,
6,16149,0.012444010935723782,
6,16199,0.02344498038291931,
6,16249,0.2624398171901703,
6,16299,0.019467364996671677,
6,16349,0.014928029850125313,
6,16399,0.008087079972028732,
6,16449,0.007085547782480717,
6,16499,0.0053568691946566105,
6,16549,0.011011326685547829,
6,16599,0.005432678386569023,
6,16649,0.007299166638404131,
6,16699,0.0027844186406582594,
6,16749,0.026124173775315285,
6,16799,0.01617327518761158,
6,16849,0.01163236889988184,
6,16899,0.008416847325861454,
6,16949,0.02008378691971302,
6,16999,0.02644696645438671,
6,17049,0.006174977403134108,
6,17099,0.012204304337501526,
6,17149,0.006219075992703438,
6,17199,0.007066285703331232,
6,17249,0.005941321607679129,
6,17299,0.012829985469579697,
6,17349,0.01609003357589245,
6,17399,0.018613390624523163,
6,17449,0.01370651088654995,
6,17499,0.005865769926458597,
6,17549,0.006662383209913969,
6,17599,0.0038611022755503654,
6,17649,0.008376720361411572,
6,17699,0.020359214395284653,
6,17749,0.017795082181692123,
6,17799,0.012649636715650558,
6,17849,0.011937818489968777,
6,17899,0.007024724502116442,
6,17949,0.011269009672105312,
6,17999,0.009772573597729206,
6,18049,0.009267125278711319,
6,18099,0.004122160840779543,
6,18108,,0.005140046589076519
7,18149,0.015207706019282341,
7,18199,0.016347263008356094,
7,18249,0.017777366563677788,
7,18299,0.017114566639065742,
7,18349,0.0036336788907647133,
7,18399,0.0153134660795331,
7,18449,0.010662687011063099,
7,18499,0.005019106436520815,
7,18549,0.006743388716131449,
7,18599,0.04092848673462868,
7,18649,0.00974841695278883,
7,18699,0.005285895895212889,
7,18749,0.011085343547165394,
7,18799,0.008255233988165855,
7,18849,0.008861398324370384,
7,18899,0.012321501970291138,
7,18949,0.016493288800120354,
7,18999,0.005463027395308018,
7,19049,0.005244411062449217,
7,19099,0.015448198653757572,
7,19149,0.02348054200410843,
7,19199,0.020845716819167137,
7,19249,0.01992739923298359,
7,19299,0.0051558068953454494,
7,19349,0.008956626988947392,
7,19399,0.007218361832201481,
7,19449,0.009751856327056885,
7,19499,0.008136811666190624,
7,19549,0.00626623397693038,
7,19599,0.009895197115838528,
7,19649,0.014336968772113323,
7,19699,0.0330447219312191,
7,19749,0.013034386560320854,
7,19799,0.014645743183791637,
7,19849,0.015863807871937752,
7,19899,0.004522040951997042,
7,19949,0.01231325138360262,
7,19999,0.005337068811058998,
7,20049,0.00543694943189621,
7,20099,0.006179025396704674,
7,20149,0.00724033871665597,
7,20199,0.01677214540541172,
7,20249,0.008887860924005508,
7,20299,0.003976773004978895,
7,20349,0.007251214701682329,
7,20399,0.011330471374094486,
7,20449,0.016158053651452065,
7,20499,0.010076461359858513,
7,20549,0.013112601824104786,
7,20599,0.010499419644474983,
7,20649,0.006889558397233486,
7,20695,,0.005049997474998236
8,20699,0.009959430433809757,
8,20749,0.004529921803623438,
8,20799,0.014529514126479626,
8,20849,0.013722628355026245,
8,20899,0.02152896672487259,
8,20949,0.01315993256866932,
8,20999,0.009266062639653683,
8,21049,0.05383816733956337,
8,21099,0.011122877709567547,
8,21149,0.009419139474630356,
8,21199,0.015552951954305172,
8,21249,0.009640543721616268,
8,21299,0.008759947493672371,
8,21349,0.006728536449372768,
8,21399,0.005997021216899157,
8,21449,0.013181300833821297,
8,21499,0.011129713617265224,
8,21549,0.007516786456108093,
8,21599,0.011751811020076275,
8,21649,0.010514440946280956,
8,21699,0.00838378444314003,
8,21749,0.008604088798165321,
8,21799,0.011548000387847424,
8,21849,0.006777237635105848,
8,21899,0.013614287599921227,
8,21949,0.012526363134384155,
8,21999,0.011085687205195427,
8,22049,0.008611527271568775,
8,22099,0.009522775188088417,
8,22149,0.009781613014638424,
8,22199,0.3384838402271271,
8,22249,0.009782650507986546,
8,22299,0.05567168444395065,
8,22349,0.015083180740475655,
8,22399,0.0225667841732502,
8,22449,0.009073334746062756,
8,22499,0.0054331328719854355,
8,22549,0.010901243425905704,
8,22599,0.009431549347937107,
8,22649,0.011583922430872917,
8,22699,0.00639842264354229,
8,22749,0.008361299522221088,
8,22799,0.014364423230290413,
8,22849,0.009092562831938267,
8,22899,0.012886673212051392,
8,22949,0.013708137907087803,
8,22999,0.006975969299674034,
8,23049,0.006914025172591209,
8,23099,0.028574753552675247,
8,23149,0.00375992339104414,
8,23199,0.011179864406585693,
8,23249,0.009513422846794128,
8,23282,,0.005049343220889568
9,23299,0.006943237502127886,
9,23349,0.011057565920054913,
9,23399,0.016104578971862793,
9,23449,0.023565268144011497,
9,23499,0.04283483326435089,
9,23549,0.0036213465500622988,
9,23599,0.009008738212287426,
9,23649,0.011707470752298832,
9,23699,0.027845893055200577,
9,23749,0.011233405210077763,
9,23799,0.01915179006755352,
9,23849,0.007719156797975302,
9,23899,0.010108950547873974,
9,23949,0.005837159231305122,
9,23999,0.008881045505404472,
9,24049,0.010167780332267284,
9,24099,0.005609636660665274,
9,24149,0.0035642669536173344,
9,24199,0.008402016013860703,
9,24249,0.008157884702086449,
9,24299,0.008684070780873299,
9,24349,0.008845970965921879,
9,24399,0.01403949223458767,
9,24449,0.004381554666906595,
9,24499,0.06082726642489433,
9,24549,0.03200967237353325,
9,24599,0.011462535709142685,
9,24649,0.012460073456168175,
9,24699,0.013408486731350422,
9,24749,0.18873895704746246,
9,24799,0.007052460685372353,
9,24849,0.010950067080557346,
9,24899,0.004711657762527466,
9,24949,0.008035711012780666,
9,24999,0.006337410770356655,
9,25049,0.034519314765930176,
9,25099,0.00473417155444622,
9,25149,0.01780080795288086,
9,25199,0.07424933463335037,
9,25249,0.008221100084483624,
9,25299,0.010164571925997734,
9,25349,0.007887953892350197,
9,25399,0.0072280364111065865,
9,25449,0.011697259731590748,
9,25499,0.009961975738406181,
9,25549,0.015128901228308678,
9,25599,0.022785501554608345,
9,25649,0.009115919470787048,
9,25699,0.009130895137786865,
9,25749,0.044263146817684174,
9,25799,0.00600795354694128,
9,25849,0.004957171157002449,
9,25869,,0.005049279425293207
10,25899,0.005409156903624535,
10,25949,0.019363444298505783,
10,25999,0.011048343032598495,
10,26049,0.014956758357584476,
10,26099,0.004452715627849102,
10,26149,0.019910072907805443,
10,26199,0.013603324070572853,
10,26249,0.0065934788435697556,
10,26299,0.013970177620649338,
10,26349,0.008005546405911446,
10,26399,0.005412135738879442,
10,26449,0.007234961725771427,
10,26499,0.017759161069989204,
10,26549,0.021445712074637413,
10,26599,0.015263686887919903,
10,26649,0.007365626282989979,
10,26699,0.020440805703401566,
10,26749,0.02205762453377247,
10,26799,0.005023144651204348,
10,26849,0.005820987746119499,
10,26899,0.011060954071581364,
10,26949,0.006677316036075354,
10,26999,0.04253625497221947,
10,27049,0.00990475807338953,
10,27099,0.007094462867826223,
10,27149,0.025121603161096573,
10,27199,0.016442637890577316,
10,27249,0.005728506948798895,
10,27299,0.014806767925620079,
10,27349,0.014358285814523697,
10,27399,0.007791172247380018,
10,27449,0.10057017207145691,
10,27499,0.01904340460896492,
10,27549,0.025050707161426544,
10,27599,0.02278653159737587,
10,27649,0.008342290297150612,
10,27699,0.005950155667960644,
10,27749,0.024006426334381104,
10,27799,0.00310115166939795,
10,27849,0.023908032104372978,
10,27899,0.00972586590796709,
10,27949,0.020778369158506393,
10,27999,0.00904692243784666,
10,28049,0.004536484833806753,
10,28099,0.008915813639760017,
10,28149,0.011398674920201302,
10,28199,0.02067788876593113,
10,28249,0.009912642650306225,
10,28299,0.01591719314455986,
10,28349,0.015952570363879204,
10,28399,0.01229037344455719,
10,28449,0.007883867248892784,
10,28456,,0.0050574191845953465
11,28499,0.02043861337006092,
11,28549,0.008467643521726131,
11,28599,0.013813898898661137,
11,28649,0.004666134249418974,
11,28699,0.003842931939288974,
11,28749,0.01876337081193924,
11,28799,0.012581105343997478,
11,28849,0.012842688709497452,
11,28899,0.013482819311320782,
11,28949,0.008790521882474422,
11,28999,0.007365640718489885,
11,29049,0.0036380370147526264,
11,29099,0.011622102931141853,
11,29149,0.0211458969861269,
11,29199,0.009489018470048904,
11,29249,0.03691627457737923,
11,29299,0.017625194042921066,
11,29349,0.013734311796724796,
11,29399,0.014602512121200562,
11,29449,0.00397946173325181,
11,29499,0.021600067615509033,
11,29549,0.0064119817689061165,
11,29599,0.013838226906955242,
11,29649,0.013372273184359074,
11,29699,0.018894674256443977,
11,29749,0.011769399978220463,
11,29799,0.018933871760964394,
11,29849,0.004558416549116373,
11,29899,0.007642828859388828,
11,29949,0.011569244787096977,
11,29999,0.012559681199491024,
11,30049,0.010093147866427898,
11,30099,0.005150861572474241,
11,30149,0.027204211801290512,
11,30199,0.004294326063245535,
11,30249,0.020401906222105026,
11,30299,0.00913346279412508,
11,30349,0.01963633857667446,
11,30399,0.009217428974807262,
11,30449,0.010069562122225761,
11,30499,0.012964162044227123,
11,30549,0.0032790154218673706,
11,30599,0.011606115847826004,
11,30649,0.015980985015630722,
11,30699,0.025930920615792274,
11,30749,0.007272439077496529,
11,30799,0.003679279936477542,
11,30849,0.007212988566607237,
11,30899,0.004498951602727175,
11,30949,0.012942141853272915,
11,30999,0.01510388683527708,
11,31043,,0.005048708058893681
12,31049,0.01009210292249918,
12,31099,0.013409418053925037,
12,31149,0.007626252714544535,
12,31199,0.001548298867419362,
12,31249,0.012325760908424854,
12,31299,0.0029348500538617373,
12,31349,0.011174824088811874,
12,31399,0.0031171217560768127,
12,31449,0.013409131206572056,
12,31499,0.01546438131481409,
12,31549,0.012521830387413502,
12,31599,0.010866873897612095,
12,31649,0.009431284852325916,
12,31699,0.003969361539930105,
12,31749,0.011754151433706284,
12,31799,0.046681974083185196,
12,31849,0.006902371533215046,
12,31899,0.005448644049465656,
12,31949,0.005383300594985485,
12,31999,0.008925864472985268,
12,32049,0.009262421168386936,
12,32099,0.01494497898966074,
12,32149,0.008535651490092278,
12,32199,0.0170289296656847,
12,32249,0.016323285177350044,
12,32299,0.048817574977874756,
12,32349,0.0107503030449152,
12,32399,0.022834865376353264,
12,32449,0.03699672967195511,
12,32499,0.01265459693968296,
12,32549,0.007736270781606436,
12,32599,0.004387971945106983,
12,32649,0.008490415289998055,
12,32699,0.00601358525454998,
12,32749,0.020368123427033424,
12,32799,0.01027971412986517,
12,32849,0.013231327757239342,
12,32899,0.0052878037095069885,
12,32949,0.007433629594743252,
12,32999,0.016505924984812737,
12,33049,0.00849839486181736,
12,33099,0.011311549693346024,
12,33149,0.00458125164732337,
12,33199,0.007883347570896149,
12,33249,0.010413570329546928,
12,33299,0.008210157975554466,
12,33349,0.008564436808228493,
12,33399,0.01692999340593815,
12,33449,0.004399898927658796,
12,33499,0.009570463560521603,
12,33549,0.0076764733530581,
12,33599,0.0031171708833426237,
12,33630,,0.00504846777766943
13,33649,0.00854136236011982,
13,33699,0.012299478985369205,
13,33749,0.005063086748123169,
13,33799,0.014312884770333767,
13,33849,0.00785810686647892,
13,33899,0.009039930067956448,
13,33949,0.012992513366043568,
13,33999,0.015130970627069473,
13,34049,0.028618503361940384,
13,34099,0.007418498396873474,
13,34149,0.014532407745718956,
13,34199,0.018140822649002075,
13,34249,0.011145470663905144,
13,34299,0.007964135147631168,
13,34349,0.018358027562499046,
13,34399,0.04051973298192024,
13,34449,0.020196856930851936,
13,34499,0.008134918287396431,
13,34549,0.03757043182849884,
13,34599,0.006794695742428303,
13,34649,0.008514439687132835,
13,34699,0.03036358952522278,
13,34749,0.0047501507215201855,
13,34799,0.009251079522073269,
13,34849,0.008640297688543797,
13,34899,0.009338523261249065,
13,34949,0.01308846939355135,
13,34999,0.008804199285805225,
13,35049,0.004217356909066439,
13,35099,0.03295057266950607,
13,35149,0.0041310740634799,
13,35199,0.013322422280907631,
13,35249,0.006644471548497677,
13,35299,0.025813451036810875,
13,35349,0.01362429466098547,
13,35399,0.00499207666143775,
13,35449,0.0110164200887084,
13,35499,0.006415832322090864,
13,35549,0.0501420721411705,
13,35599,0.0042277006432414055,
13,35649,0.005589010193943977,
13,35699,0.006826846394687891,
13,35749,0.012448620982468128,
13,35799,0.008989943191409111,
13,35849,0.0070086196064949036,
13,35899,0.026483390480279922,
13,35949,0.009544065222144127,
13,35999,0.01197880320250988,
13,36049,0.020329194143414497,
13,36099,0.01015451829880476,
13,36149,0.006295210216194391,
13,36199,0.020909035578370094,
13,36217,,0.005050671752542257
14,36249,0.02444997988641262,
14,36299,0.019462736323475838,
14,36349,0.007539818994700909,
14,36399,0.0034775829408317804,
14,36449,0.008393529802560806,
14,36499,0.012834231369197369,
14,36549,0.006859069690108299,
14,36599,0.011529291048645973,
14,36649,0.016117502003908157,
14,36699,0.005925046280026436,
14,36749,0.015907274559140205,
14,36799,0.012628906406462193,
14,36849,0.019409315660595894,
14,36899,0.024790756404399872,
14,36949,0.011681954376399517,
14,36999,0.013869634829461575,
14,37049,0.010081524029374123,
14,37099,0.0049758004024624825,
14,37149,0.026002075523138046,
14,37199,0.012008561752736568,
14,37249,0.007735493592917919,
14,37299,0.009606001898646355,
14,37349,0.019283132627606392,
14,37399,0.017679324373602867,
14,37449,0.011277123354375362,
14,37499,0.016128893941640854,
14,37549,0.023130865767598152,
14,37599,0.009979293681681156,
14,37649,0.006005206611007452,
14,37699,0.015545484609901905,
14,37749,0.008139334619045258,
14,37799,0.006280593574047089,
14,37849,0.024066003039479256,
14,37899,0.004930945113301277,
14,37949,0.023284994065761566,
14,37999,0.007995521649718285,
14,38049,0.004314630292356014,
14,38099,0.018851038068532944,
14,38149,0.005594159476459026,
14,38199,0.024629149585962296,
14,38249,0.01051610428839922,
14,38299,0.013452829793095589,
14,38349,0.00977696105837822,
14,38399,0.006734199821949005,
14,38449,0.023907292634248734,
14,38499,0.009690789505839348,
14,38549,0.010416285134851933,
14,38599,0.01342063955962658,
14,38649,0.01339926477521658,
14,38699,0.011272523552179337,
14,38749,0.004705141764134169,
14,38799,0.014024854637682438,
14,38804,,0.005056303925812244
15,38849,0.009363562799990177,
15,38899,0.014910907484591007,
15,38949,0.01174187008291483,
15,38999,0.01938709057867527,
15,39049,0.026684993878006935,
15,39099,0.007539766374975443,
15,39149,0.012502468191087246,
15,39199,0.006421736441552639,
15,39249,0.01741582714021206,
15,39299,0.010672037489712238,
15,39349,0.003213042626157403,
15,39399,0.01283038780093193,
15,39449,0.009451490826904774,
15,39499,0.005561233032494783,
15,39549,0.015740079805254936,
15,39599,0.01097175944596529,
15,39649,0.010577376931905746,
15,39699,0.005715750157833099,
15,39749,0.011619746685028076,
15,39799,0.04239128530025482,
15,39849,0.01944873295724392,
15,39899,0.018199270591139793,
15,39949,0.006572837475687265,
15,39999,0.019465221092104912,
15,40049,0.0178360752761364,
15,40099,0.0075501492246985435,
15,40149,0.008094553835690022,
15,40199,0.01637481525540352,
15,40249,0.006553299259394407,
15,40299,0.004201726987957954,
15,40349,0.03678838163614273,
15,40399,0.0043624513782560825,
15,40449,0.007001739460974932,
15,40499,0.0034902312327176332,
15,40549,0.01269581913948059,
15,40599,0.009510386735200882,
15,40649,0.0058953179977834225,
15,40699,0.006911108735948801,
15,40749,0.006782372947782278,
15,40799,0.0102753397077322,
15,40849,0.0321737676858902,
15,40899,0.008867992088198662,
15,40949,0.008698465302586555,
15,40999,0.006681214086711407,
15,41049,0.0097337756305933,
15,41099,0.007020197343081236,
15,41149,0.008966752327978611,
15,41199,0.01797434128820896,
15,41249,0.016039423644542694,
15,41299,0.01734248735010624,
15,41349,0.0427255816757679,
15,41391,,0.005075655411928892
16,41399,0.013613525778055191,
16,41449,0.0070050787180662155,
16,41499,0.0116768479347229,
16,41549,0.009866454638540745,
16,41599,0.008429454639554024,
16,41649,0.014130576513707638,
16,41699,0.011340821161866188,
16,41749,0.008142072707414627,
16,41799,0.003086274955421686,
16,41849,0.02365690842270851,
16,41899,0.019488167017698288,
16,41949,0.050573959946632385,
16,41999,0.04719249904155731,
16,42049,0.007707429118454456,
16,42099,0.009305790066719055,
16,42149,0.009393224492669106,
16,42199,0.006239341106265783,
16,42249,0.025781629607081413,
16,42299,0.02393094077706337,
16,42349,0.0052742608822882175,
16,42399,0.01074378751218319,
16,42449,0.010365650989115238,
16,42499,0.021111246198415756,
16,42549,0.012646806426346302,
16,42599,0.008648382499814034,
16,42649,0.020134426653385162,
16,42699,0.025546187534928322,
16,42749,0.0033072722144424915,
16,42799,0.012435170821845531,
16,42849,0.019885189831256866,
16,42899,0.004694721195846796,
16,42949,0.008692098781466484,
16,42999,0.013378115370869637,
16,43049,0.005890998523682356,
16,43099,0.011303851380944252,
16,43149,0.011753639206290245,
16,43199,0.014387532137334347,
16,43249,0.017541207373142242,
16,43299,0.009904423728585243,
16,43349,0.02628578059375286,
16,43399,0.004284522496163845,
16,43449,0.007480195723474026,
16,43499,0.01369988452643156,
16,43549,0.007609084248542786,
16,43599,0.031046025454998016,
16,43649,0.01815762370824814,
16,43699,0.00825597532093525,
16,43749,0.018112974241375923,
16,43799,0.013593465089797974,
16,43849,0.007853405550122261,
16,43899,0.014553972519934177,
16,43949,0.018950292840600014,
16,43978,,0.005050552077591419
17,43999,0.012008262798190117,
17,44049,0.03335437923669815,
17,44099,0.0030248877592384815,
17,44149,0.015016729012131691,
17,44199,0.007113559637218714,
17,44249,0.004589019808918238,
17,44299,0.012432245537638664,
17,44349,0.005274349357932806,
17,44399,0.01093408651649952,
17,44449,0.004111467860639095,
17,44499,0.003079986898228526,
17,44549,0.004163083154708147,
17,44599,0.03395717963576317,
17,44649,0.013926563784480095,
17,44699,0.0021185344085097313,
17,44749,0.00603634025901556,
17,44799,0.006457711569964886,
17,44849,0.006322023458778858,
17,44899,0.006707886699587107,
17,44949,0.007105754688382149,
17,44999,0.013264992274343967,
17,45049,0.007367109414190054,
17,45099,0.029039442539215088,
17,45149,0.014913101680576801,
17,45199,0.016246767714619637,
17,45249,0.013011019676923752,
17,45299,0.010650364682078362,
17,45349,0.004164449404925108,
17,45399,0.006799277383834124,
17,45449,0.02316218428313732,
17,45499,0.02012879215180874,
17,45549,0.0084325410425663,
17,45599,0.0064737023785710335,
