epoch,loss,val_loss
0,0.869840681552887,322.5259704589844
1,0.04753555729985237,310.367431640625
2,0.04201759770512581,303.6116943359375
3,0.04012051224708557,340.5904541015625
4,0.037127282470464706,393.0036315917969
5,0.03572414815425873,404.1717834472656
6,0.034871190786361694,425.7373352050781
7,0.033238485455513,454.2259216308594
