epoch,loss,val_loss
0,1.0090701580047607,0.31120565533638
1,0.03813935071229935,0.27982446551322937
2,0.034060824662446976,0.22092440724372864
3,0.02959621138870716,0.16117534041404724
4,0.024067005142569542,0.16595079004764557
5,0.02192092128098011,0.13825951516628265
6,0.02025608718395233,0.20955003798007965
7,0.01887635514140129,0.18476730585098267
8,0.017782140523195267,0.1776290386915207
9,0.01790432631969452,0.12233170121908188
