epoch,loss,val_loss
0,0.5654395818710327,0.6128812432289124
1,0.028678979724645615,0.3620107173919678
2,0.023593759164214134,0.3861202597618103
3,0.02057647332549095,0.49851569533348083
4,0.019518157467246056,0.31740155816078186
5,0.0191453006118536,0.3275921046733856
6,0.017686745151877403,0.3425816297531128
7,0.016889574006199837,0.5219601988792419
8,0.015386092476546764,0.7769791483879089
9,0.015551851131021976,0.40990132093429565
