epoch,loss,val_loss
0,0.36893439292907715,0.013963272795081139
1,0.08600601553916931,0.09051544964313507
2,0.08451544493436813,0.011694340035319328
3,0.07435281574726105,0.025561077520251274
4,0.06622394919395447,0.031631432473659515
5,0.06399333477020264,0.022944828495383263
6,0.05890082195401192,0.020800912752747536
7,0.054984819144010544,0.020843178033828735
