epoch,loss,val_loss
0,0.897273063659668,0.0283413864672184
1,0.30092570185661316,0.03955743834376335
2,0.267193466424942,0.015651512891054153
3,0.24281395971775055,0.020688483491539955
4,0.22262254357337952,0.03050440177321434
5,0.2049204707145691,0.010752920992672443
6,0.18212269246578217,0.028177278116345406
7,0.16712652146816254,0.007244338747113943
8,0.15420414507389069,0.008823201060295105
9,0.14121051132678986,0.003923074807971716
