Date,Actual,Predicted
2012-08-28 02:48:00+00:00,10.78,10.821682
2012-08-28 02:49:00+00:00,10.78,10.819518
2012-08-28 02:50:00+00:00,10.78,10.816009
2012-08-28 02:51:00+00:00,10.9,10.815017
2012-08-28 04:08:00+00:00,10.9,10.81856
2012-08-28 04:09:00+00:00,10.9,10.91504
2012-08-28 04:10:00+00:00,10.9,10.944448
2012-08-28 04:11:00+00:00,10.9,10.940952
2012-08-28 04:12:00+00:00,10.9,10.937733
2012-08-28 04:13:00+00:00,10.9,10.940663
2012-08-28 04:14:00+00:00,10.9,10.94119
2012-08-28 04:15:00+00:00,10.9,10.936975
2012-08-28 04:16:00+00:00,10.9,10.931394
2012-08-28 04:17:00+00:00,10.9,10.9346485
2012-08-28 04:18:00+00:00,10.91,10.944311
2012-08-28 06:26:00+00:00,10.91,10.959952
2012-08-28 06:27:00+00:00,10.91,10.98039
2012-08-28 06:28:00+00:00,10.91,10.997734
2012-08-28 06:29:00+00:00,10.9,10.992483
2012-08-28 06:30:00+00:00,10.9,10.975065
2012-08-28 06:31:00+00:00,10.9,11.040521
2012-08-28 06:32:00+00:00,10.88,11.022242
2012-08-28 06:33:00+00:00,10.88,10.98415
2012-08-28 06:34:00+00:00,10.88,10.940656
2012-08-28 06:35:00+00:00,10.88,10.942609
2012-08-28 06:36:00+00:00,10.88,10.942861
2012-08-28 06:37:00+00:00,10.88,10.980267
2012-08-28 06:38:00+00:00,10.91,10.9754925
2012-08-28 06:39:00+00:00,10.91,10.945581
2012-08-28 06:40:00+00:00,11.13,10.987861
2012-08-28 06:41:00+00:00,10.91,10.982048
2012-08-28 06:42:00+00:00,11.12,11.01744
2012-08-28 06:43:00+00:00,11.12,10.996352
2012-08-28 06:44:00+00:00,10.93,11.050823
2012-08-28 06:45:00+00:00,10.92,11.078317
2012-08-28 06:46:00+00:00,10.92,11.027786
2012-08-28 06:47:00+00:00,10.94,11.055403
2012-08-28 06:48:00+00:00,10.93,11.024512
2012-08-28 06:49:00+00:00,10.93,11.037415
2012-08-28 06:50:00+00:00,10.92,11.07259
2012-08-28 06:51:00+00:00,10.92,11.029474
2012-08-28 06:52:00+00:00,10.92,11.034201
2012-08-28 06:53:00+00:00,10.93,11.007414
2012-08-28 06:54:00+00:00,10.93,10.977097
2012-08-28 06:55:00+00:00,10.93,11.018656
2012-08-28 06:56:00+00:00,10.92,11.040043
2012-08-28 06:57:00+00:00,10.92,11.046342
2012-08-28 06:58:00+00:00,10.92,11.0309925
2012-08-28 06:59:00+00:00,10.94,11.027584
2012-08-28 07:00:00+00:00,10.92,11.021086
2012-08-28 07:01:00+00:00,10.92,11.055845
2012-08-28 07:02:00+00:00,10.92,11.076908
2012-08-28 07:03:00+00:00,10.97,11.026333
2012-08-28 07:04:00+00:00,10.97,11.034077
2012-08-28 07:05:00+00:00,10.92,11.072486
2012-08-28 07:06:00+00:00,10.93,11.068951
2012-08-28 07:07:00+00:00,10.93,11.026843
2012-08-28 07:08:00+00:00,10.88,11.04304
2012-08-28 07:09:00+00:00,10.88,11.046122
2012-08-28 07:10:00+00:00,10.88,11.025808
2012-08-28 07:11:00+00:00,10.89,11.011424
2012-08-28 07:12:00+00:00,10.88,10.995667
2012-08-28 07:13:00+00:00,10.88,11.018022
2012-08-28 07:14:00+00:00,10.9,11.010491
2012-08-28 07:15:00+00:00,10.88,10.995958
2012-08-28 07:16:00+00:00,10.88,11.047401
2012-08-28 07:17:00+00:00,10.89,11.070935
2012-08-28 07:18:00+00:00,10.88,11.043668
2012-08-28 07:19:00+00:00,10.88,11.050528
2012-08-28 07:20:00+00:00,10.9,11.060427
2012-08-28 07:21:00+00:00,10.88,11.036425
2012-08-28 07:22:00+00:00,10.88,11.039655
2012-08-28 07:23:00+00:00,10.88,11.01554
2012-08-28 07:24:00+00:00,10.88,10.993506
2012-08-28 07:25:00+00:00,10.88,11.032742
2012-08-28 07:26:00+00:00,10.91,11.064641
2012-08-28 07:27:00+00:00,10.88,11.041541
2012-08-28 07:28:00+00:00,10.88,11.056392
2012-08-28 07:29:00+00:00,10.89,11.028347
2012-08-28 07:30:00+00:00,10.88,11.004045
2012-08-28 07:31:00+00:00,10.88,11.049654
2012-08-28 07:32:00+00:00,10.9,11.066414
2012-08-28 07:33:00+00:00,10.89,11.045489
2012-08-28 07:34:00+00:00,10.89,11.0541115
2012-08-28 07:35:00+00:00,10.91,11.024619
2012-08-28 07:36:00+00:00,10.88,10.998243
2012-08-28 07:37:00+00:00,10.88,11.046449
2012-08-28 07:38:00+00:00,10.88,11.067599
2012-08-28 07:39:00+00:00,10.88,11.031101
2012-08-28 07:40:00+00:00,10.88,11.021755
2012-08-28 07:41:00+00:00,10.88,11.010104
2012-08-28 07:42:00+00:00,10.88,10.996775
2012-08-28 07:43:00+00:00,10.88,11.020131
2012-08-28 07:44:00+00:00,10.89,11.013433
2012-08-28 07:45:00+00:00,10.88,11.004844
2012-08-28 07:46:00+00:00,10.88,11.043868
2012-08-28 07:47:00+00:00,10.89,11.062163
2012-08-28 07:48:00+00:00,10.88,11.037466
2012-08-28 07:49:00+00:00,10.88,11.047088
2012-08-28 07:50:00+00:00,10.88,11.013865
2012-08-28 07:51:00+00:00,10.88,10.999914
2012-08-28 07:52:00+00:00,10.88,11.016709
2012-08-28 07:53:00+00:00,10.88,11.013508
2012-08-28 07:54:00+00:00,10.88,10.997846
2012-08-28 07:55:00+00:00,10.88,11.0342245
2012-08-28 07:56:00+00:00,10.89,11.020957
2012-08-28 07:57:00+00:00,10.88,11.009969
2012-08-28 07:58:00+00:00,10.88,11.027941
2012-08-28 07:59:00+00:00,10.89,11.019082
2012-08-28 08:00:00+00:00,10.88,11.001216
2012-08-28 08:01:00+00:00,10.88,11.044849
2012-08-28 08:02:00+00:00,10.88,11.019181
2012-08-28 08:03:00+00:00,10.88,11.001527
2012-08-28 08:04:00+00:00,10.88,11.02128
2012-08-28 08:05:00+00:00,10.88,11.022731
2012-08-28 08:06:00+00:00,10.88,11.007865
2012-08-28 08:07:00+00:00,10.88,10.988726
2012-08-28 08:08:00+00:00,10.88,10.974881
2012-08-28 08:09:00+00:00,10.88,10.991813
2012-08-28 08:10:00+00:00,10.88,10.97566
2012-08-28 08:11:00+00:00,10.88,10.97867
2012-08-28 08:12:00+00:00,10.88,10.995174
2012-08-28 08:13:00+00:00,10.88,11.026561
2012-08-28 08:14:00+00:00,10.88,11.0284605
2012-08-28 08:15:00+00:00,10.88,11.008711
2012-08-28 08:16:00+00:00,10.88,11.041313
2012-08-28 08:17:00+00:00,10.88,11.028122
2012-08-28 08:18:00+00:00,10.88,11.009639
2012-08-28 08:19:00+00:00,10.88,10.978189
2012-08-28 08:20:00+00:00,10.88,10.9824505
2012-08-28 08:21:00+00:00,10.88,10.998712
2012-08-28 08:22:00+00:00,10.88,10.980425
2012-08-28 08:23:00+00:00,10.88,10.984263
2012-08-28 08:24:00+00:00,10.88,10.999953
2012-08-28 08:25:00+00:00,10.88,10.98294
2012-08-28 08:26:00+00:00,10.88,10.987835
2012-08-28 08:27:00+00:00,10.88,11.004526
2012-08-28 08:28:00+00:00,10.88,11.031515
2012-08-28 08:29:00+00:00,10.88,11.034505
2012-08-28 08:30:00+00:00,10.88,11.015175
2012-08-28 08:31:00+00:00,10.88,11.029751
2012-08-28 08:32:00+00:00,10.88,11.026706
2012-08-28 08:33:00+00:00,10.88,11.005187
2012-08-28 08:34:00+00:00,10.89,10.977722
2012-08-28 08:35:00+00:00,10.89,10.979985
2012-08-28 08:36:00+00:00,10.89,10.998537
2012-08-28 08:37:00+00:00,10.89,11.00046
2012-08-28 08:38:00+00:00,10.89,10.990293
2012-08-28 08:39:00+00:00,10.89,10.9902525
2012-08-28 08:40:00+00:00,10.89,10.989216
2012-08-28 08:41:00+00:00,10.89,10.988145
2012-08-28 08:42:00+00:00,10.89,11.001884
2012-08-28 08:43:00+00:00,10.89,10.982079
2012-08-28 08:44:00+00:00,10.89,10.984244
2012-08-28 08:45:00+00:00,10.89,11.00158
2012-08-28 08:46:00+00:00,10.89,10.982028
2012-08-28 08:47:00+00:00,10.88,10.983082
2012-08-28 08:53:00+00:00,10.89,10.9832115
2012-08-28 08:54:00+00:00,10.88,11.131393
2012-08-28 08:55:00+00:00,10.88,11.057067
2012-08-28 08:56:00+00:00,10.91,11.060926
2012-08-28 08:57:00+00:00,10.88,11.023903
2012-08-28 08:58:00+00:00,10.88,11.060242
2012-08-28 08:59:00+00:00,10.91,11.066923
2012-08-28 09:00:00+00:00,10.88,11.020015
2012-08-28 09:01:00+00:00,10.88,11.055728
2012-08-28 09:02:00+00:00,10.91,11.075472
2012-08-28 09:03:00+00:00,10.88,11.006087
2012-08-28 09:04:00+00:00,10.88,11.048157
2012-08-28 09:05:00+00:00,10.88,11.069664
2012-08-28 09:06:00+00:00,10.91,10.999802
2012-08-28 09:07:00+00:00,10.88,10.969699
2012-08-28 09:08:00+00:00,10.93,11.037152
2012-08-28 09:09:00+00:00,10.89,11.055132
2012-08-28 09:10:00+00:00,10.88,11.053282
2012-08-28 09:11:00+00:00,10.88,11.034161
2012-08-28 09:12:00+00:00,10.92,10.988496
2012-08-28 09:13:00+00:00,10.91,10.968655
2012-08-28 09:14:00+00:00,10.92,11.044207
2012-08-28 09:15:00+00:00,10.88,11.022932
2012-08-28 09:16:00+00:00,10.88,11.042617
2012-08-28 09:17:00+00:00,10.91,11.04988
2012-08-28 09:18:00+00:00,10.88,11.002258
2012-08-28 09:19:00+00:00,10.88,11.042968
2012-08-28 09:20:00+00:00,10.91,11.045974
2012-08-28 09:21:00+00:00,10.89,10.995728
2012-08-28 09:22:00+00:00,10.89,11.037142
2012-08-28 09:23:00+00:00,10.88,11.061597
2012-08-28 09:24:00+00:00,10.99,11.026832
2012-08-28 09:25:00+00:00,10.99,11.014338
2012-08-28 09:26:00+00:00,10.99,11.077391
2012-08-28 09:27:00+00:00,10.99,11.084677
2012-08-28 09:28:00+00:00,10.99,11.05028
2012-08-28 09:29:00+00:00,10.99,11.045219
2012-08-28 09:30:00+00:00,10.99,11.073736
2012-08-28 09:31:00+00:00,10.99,11.059543
2012-08-28 09:32:00+00:00,10.99,11.047096
2012-08-28 09:33:00+00:00,10.99,11.073379
2012-08-28 09:34:00+00:00,10.99,11.059919
2012-08-28 09:35:00+00:00,10.99,11.043119
2012-08-28 09:36:00+00:00,10.99,11.054757
2012-08-28 09:37:00+00:00,11.13,11.08086
2012-08-28 09:43:00+00:00,11.08,11.06928
2012-08-28 09:44:00+00:00,11.14,11.118734
2012-08-28 09:45:00+00:00,11.14,11.124773
2012-08-28 09:46:00+00:00,11.14,11.119637
2012-08-28 09:47:00+00:00,11.14,11.14502
2012-08-28 09:48:00+00:00,11.14,11.176968
2012-08-28 09:49:00+00:00,11.14,11.157262
2012-08-28 09:50:00+00:00,11.14,11.180343
2012-08-28 09:51:00+00:00,11.14,11.167381
2012-08-28 09:52:00+00:00,11.14,11.160315
2012-08-28 09:53:00+00:00,11.14,11.188719
2012-08-28 09:54:00+00:00,11.14,11.177019
2012-08-28 09:55:00+00:00,11.14,11.174044
2012-08-28 09:56:00+00:00,11.14,11.203527
2012-08-28 09:57:00+00:00,11.01,11.1950035
2012-08-28 10:40:00+00:00,11.01,11.178638
2012-08-28 10:41:00+00:00,11.01,11.094369
2012-08-28 10:42:00+00:00,11.01,11.065639
2012-08-28 10:43:00+00:00,11.01,11.074427
2012-08-28 10:44:00+00:00,11.01,11.059096
2012-08-28 10:45:00+00:00,11.01,11.048507
2012-08-28 10:46:00+00:00,11.01,11.047568
2012-08-28 10:47:00+00:00,11.01,11.053112
2012-08-28 10:48:00+00:00,11.01,11.054162
2012-08-28 10:49:00+00:00,11.01,11.052697
2012-08-28 10:50:00+00:00,11.1,11.052689
2012-08-28 10:51:00+00:00,11.1,11.05066
2012-08-28 10:52:00+00:00,11.1,11.110491
2012-08-28 10:53:00+00:00,11.1,11.126153
2012-08-28 10:54:00+00:00,11.1,11.112114
2012-08-28 10:55:00+00:00,11.1,11.105942
2012-08-28 10:56:00+00:00,11.1,11.102726
2012-08-28 10:57:00+00:00,11.1,11.106792
2012-08-28 10:58:00+00:00,11.1,11.117107
2012-08-28 10:59:00+00:00,11.1,11.120657
2012-08-28 11:00:00+00:00,11.1,11.125548
2012-08-28 11:01:00+00:00,11.1,11.133618
2012-08-28 11:02:00+00:00,11.1,11.142849
2012-08-28 11:03:00+00:00,10.99,11.145121
2012-08-28 13:12:00+00:00,10.99,11.146304
2012-08-28 13:13:00+00:00,10.99,11.081118
2012-08-28 13:14:00+00:00,10.99,11.050728
2012-08-28 13:15:00+00:00,10.99,11.049626
2012-08-28 13:16:00+00:00,10.99,11.040146
2012-08-28 13:17:00+00:00,10.99,11.02431
2012-08-28 13:18:00+00:00,10.99,10.994208
2012-08-28 13:19:00+00:00,10.98,10.997494
2012-08-28 13:20:00+00:00,10.97,11.003144
2012-08-28 13:21:00+00:00,10.96,11.013865
2012-08-28 13:22:00+00:00,10.96,11.007697
2012-08-28 13:23:00+00:00,10.96,11.000207
2012-08-28 13:24:00+00:00,10.96,10.993069
2012-08-28 13:25:00+00:00,10.96,10.989095
2012-08-28 13:26:00+00:00,10.96,10.984902
2012-08-28 13:27:00+00:00,10.96,10.982803
2012-08-28 13:28:00+00:00,10.96,10.981204
2012-08-28 13:29:00+00:00,10.96,11.005168
2012-08-28 13:30:00+00:00,10.96,11.0012045
2012-08-28 13:31:00+00:00,10.96,10.999888
2012-08-28 13:32:00+00:00,10.96,11.001279
2012-08-28 13:33:00+00:00,10.96,11.002666
2012-08-28 13:34:00+00:00,10.97,11.003144
2012-08-28 13:49:00+00:00,10.97,11.003702
2012-08-28 13:50:00+00:00,10.99,11.033538
2012-08-28 13:51:00+00:00,10.99,11.046367
2012-08-28 13:52:00+00:00,10.99,11.059738
2012-08-28 13:53:00+00:00,10.99,11.054389
2012-08-28 13:54:00+00:00,10.94,11.052699
2012-08-28 13:55:00+00:00,10.94,11.046449
2012-08-28 13:56:00+00:00,10.94,10.957767
2012-08-28 13:57:00+00:00,10.94,10.958656
2012-08-28 13:58:00+00:00,10.94,10.976501
2012-08-28 13:59:00+00:00,10.94,10.97999
2012-08-28 14:00:00+00:00,10.94,10.978036
2012-08-28 14:01:00+00:00,10.94,10.978233
2012-08-28 14:02:00+00:00,10.94,10.974464
2012-08-28 14:03:00+00:00,10.94,10.971315
2012-08-28 14:04:00+00:00,10.94,10.9639435
2012-08-28 14:05:00+00:00,10.94,10.961864
2012-08-28 14:06:00+00:00,10.94,10.961465
2012-08-28 14:07:00+00:00,11.2,10.96022
2012-08-28 14:13:00+00:00,11.2,10.963177
2012-08-28 14:14:00+00:00,11.2,11.118721
2012-08-28 14:15:00+00:00,11.2,11.161429
2012-08-28 14:16:00+00:00,11.2,11.166688
2012-08-28 14:17:00+00:00,11.2,11.167253
2012-08-28 14:18:00+00:00,11.2,11.173334
2012-08-28 14:19:00+00:00,11.2,11.1795845
2012-08-28 14:20:00+00:00,11.2,11.184109
2012-08-28 14:21:00+00:00,11.12,11.187165
2012-08-28 14:22:00+00:00,11.12,11.1891985
2012-08-28 14:23:00+00:00,11.12,11.143366
2012-08-28 14:24:00+00:00,11.12,11.134594
2012-08-28 14:25:00+00:00,11.03,11.122516
2012-08-28 14:26:00+00:00,11.03,11.140946
2012-08-28 14:27:00+00:00,11.03,11.121766
2012-08-28 14:28:00+00:00,11.03,11.098384
2012-08-28 14:29:00+00:00,11.03,11.086833
2012-08-28 14:30:00+00:00,11.03,11.07001
2012-08-28 14:31:00+00:00,11.03,11.076541
2012-08-28 14:32:00+00:00,11.03,11.073494
2012-08-28 14:33:00+00:00,11.03,11.071258
2012-08-28 14:34:00+00:00,11.03,11.07085
2012-08-28 14:35:00+00:00,11.05,11.070774
2012-08-28 14:36:00+00:00,11.05,11.068531
2012-08-28 14:37:00+00:00,11.05,11.084218
2012-08-28 14:38:00+00:00,11.05,11.083839
2012-08-28 14:39:00+00:00,11.05,11.078152
2012-08-28 14:40:00+00:00,11.05,11.094593
2012-08-28 14:41:00+00:00,11.05,11.089374
2012-08-28 14:42:00+00:00,11.06,11.072456
2012-08-28 14:43:00+00:00,11.06,11.086107
2012-08-28 14:44:00+00:00,11.06,11.087268
2012-08-28 14:45:00+00:00,11.06,11.088377
2012-08-28 14:46:00+00:00,11.06,11.100725
2012-08-28 14:47:00+00:00,11.06,11.102208
2012-08-28 14:48:00+00:00,11.05,11.103433
2012-08-28 14:49:00+00:00,11.05,11.106207
2012-08-28 14:50:00+00:00,11.05,11.074643
2012-08-28 14:51:00+00:00,11.05,11.080694
2012-08-28 14:52:00+00:00,11.05,11.084593
2012-08-28 14:53:00+00:00,11.05,11.081762
2012-08-28 14:54:00+00:00,11.05,11.084034
2012-08-28 14:55:00+00:00,11.05,11.087804
2012-08-28 14:56:00+00:00,11.05,11.086645
2012-08-28 14:57:00+00:00,11.0,11.087003
2012-08-28 14:58:00+00:00,11.0,11.088566
2012-08-28 14:59:00+00:00,11.0,11.069543
2012-08-28 15:00:00+00:00,11.0,11.061471
2012-08-28 15:01:00+00:00,11.0,11.054631
2012-08-28 15:02:00+00:00,11.0,11.049599
2012-08-28 15:03:00+00:00,11.0,11.046793
2012-08-28 15:04:00+00:00,11.0,11.041455
2012-08-28 15:05:00+00:00,11.0,11.032672
2012-08-28 15:06:00+00:00,11.0,11.030713
2012-08-28 15:07:00+00:00,11.0,11.031843
2012-08-28 15:08:00+00:00,11.0,11.032875
2012-08-28 15:09:00+00:00,11.0,11.033026
2012-08-28 15:10:00+00:00,10.9,11.035164
2012-08-28 15:33:00+00:00,10.9,11.043699
2012-08-28 15:34:00+00:00,11.07,10.982279
2012-08-28 15:35:00+00:00,11.07,10.982225
2012-08-28 15:36:00+00:00,11.07,11.067275
2012-08-28 15:37:00+00:00,11.07,11.09259
2012-08-28 15:38:00+00:00,11.07,11.084823
2012-08-28 15:39:00+00:00,11.07,11.092036
2012-08-28 15:40:00+00:00,11.07,11.095447
2012-08-28 15:41:00+00:00,11.07,11.08765
2012-08-28 15:42:00+00:00,11.0,11.095002
2012-08-28 15:43:00+00:00,11.0,11.100138
2012-08-28 15:44:00+00:00,11.0,11.06286
2012-08-28 15:45:00+00:00,11.0,11.056776
2012-08-28 15:46:00+00:00,11.0,11.062012
2012-08-28 15:47:00+00:00,11.0,11.05909
2012-08-28 15:48:00+00:00,11.0,11.0562525
2012-08-28 15:49:00+00:00,11.0,11.033955
2012-08-28 15:50:00+00:00,10.91,11.026922
2012-08-28 15:51:00+00:00,10.91,11.03315
2012-08-28 15:52:00+00:00,10.91,10.998386
