Date,Actual,Predicted
2012-08-28 02:48:00+00:00,10.78,10.735089
2012-08-28 02:49:00+00:00,10.78,10.705701
2012-08-28 02:50:00+00:00,10.78,10.70617
2012-08-28 02:51:00+00:00,10.9,10.695848
2012-08-28 04:08:00+00:00,10.9,10.69219
2012-08-28 04:09:00+00:00,10.9,10.801453
2012-08-28 04:10:00+00:00,10.9,10.832078
2012-08-28 04:11:00+00:00,10.9,10.85679
2012-08-28 04:12:00+00:00,10.9,10.867007
2012-08-28 04:13:00+00:00,10.9,10.912637
2012-08-28 04:14:00+00:00,10.9,10.910291
2012-08-28 04:15:00+00:00,10.9,10.926792
2012-08-28 04:16:00+00:00,10.9,10.957725
2012-08-28 04:17:00+00:00,10.9,10.991084
2012-08-28 04:18:00+00:00,10.91,10.966646
2012-08-28 06:26:00+00:00,10.91,10.924497
2012-08-28 06:27:00+00:00,10.91,10.937264
2012-08-28 06:28:00+00:00,10.91,10.947527
2012-08-28 06:29:00+00:00,10.9,11.012941
2012-08-28 06:30:00+00:00,10.9,11.026771
2012-08-28 06:31:00+00:00,10.9,10.975832
2012-08-28 06:32:00+00:00,10.88,11.01049
2012-08-28 06:33:00+00:00,10.88,10.974682
2012-08-28 06:34:00+00:00,10.88,10.910809
2012-08-28 06:35:00+00:00,10.88,10.842302
2012-08-28 06:36:00+00:00,10.88,10.885857
2012-08-28 06:37:00+00:00,10.88,10.87088
2012-08-28 06:38:00+00:00,10.91,10.942123
2012-08-28 06:39:00+00:00,10.91,10.922895
2012-08-28 06:40:00+00:00,11.13,10.939489
2012-08-28 06:41:00+00:00,10.91,10.955082
2012-08-28 06:42:00+00:00,11.12,11.057217
2012-08-28 06:43:00+00:00,11.12,11.037387
2012-08-28 06:44:00+00:00,10.93,11.103964
2012-08-28 06:45:00+00:00,10.92,11.124302
2012-08-28 06:46:00+00:00,10.92,11.110513
2012-08-28 06:47:00+00:00,10.94,11.010965
2012-08-28 06:48:00+00:00,10.93,11.043523
2012-08-28 06:49:00+00:00,10.93,11.029233
2012-08-28 06:50:00+00:00,10.92,11.057268
2012-08-28 06:51:00+00:00,10.92,10.998932
2012-08-28 06:52:00+00:00,10.92,11.030079
2012-08-28 06:53:00+00:00,10.93,11.017559
2012-08-28 06:54:00+00:00,10.93,11.034384
2012-08-28 06:55:00+00:00,10.93,11.012829
2012-08-28 06:56:00+00:00,10.92,11.066416
2012-08-28 06:57:00+00:00,10.92,10.992105
2012-08-28 06:58:00+00:00,10.92,11.013302
2012-08-28 06:59:00+00:00,10.94,11.013227
2012-08-28 07:00:00+00:00,10.92,10.990105
2012-08-28 07:01:00+00:00,10.92,10.979719
2012-08-28 07:02:00+00:00,10.92,10.997469
2012-08-28 07:03:00+00:00,10.97,11.016821
2012-08-28 07:04:00+00:00,10.97,10.980471
2012-08-28 07:05:00+00:00,10.92,11.038275
2012-08-28 07:06:00+00:00,10.93,11.03822
2012-08-28 07:07:00+00:00,10.93,11.074904
2012-08-28 07:08:00+00:00,10.88,11.10598
2012-08-28 07:09:00+00:00,10.88,11.105555
2012-08-28 07:10:00+00:00,10.88,11.049729
2012-08-28 07:11:00+00:00,10.89,11.085255
2012-08-28 07:12:00+00:00,10.88,11.088169
2012-08-28 07:13:00+00:00,10.88,11.094211
2012-08-28 07:14:00+00:00,10.9,11.029633
2012-08-28 07:15:00+00:00,10.88,11.06128
2012-08-28 07:16:00+00:00,10.88,11.019915
2012-08-28 07:17:00+00:00,10.89,11.058874
2012-08-28 07:18:00+00:00,10.88,11.050764
2012-08-28 07:19:00+00:00,10.88,11.066462
2012-08-28 07:20:00+00:00,10.9,11.020577
2012-08-28 07:21:00+00:00,10.88,11.018234
2012-08-28 07:22:00+00:00,10.88,11.025221
2012-08-28 07:23:00+00:00,10.88,11.097361
2012-08-28 07:24:00+00:00,10.88,11.032542
2012-08-28 07:25:00+00:00,10.88,11.041567
2012-08-28 07:26:00+00:00,10.91,11.013948
2012-08-28 07:27:00+00:00,10.88,11.038567
2012-08-28 07:28:00+00:00,10.88,11.063109
2012-08-28 07:29:00+00:00,10.89,11.117825
2012-08-28 07:30:00+00:00,10.88,11.012814
2012-08-28 07:31:00+00:00,10.88,11.072091
2012-08-28 07:32:00+00:00,10.9,11.052811
2012-08-28 07:33:00+00:00,10.89,11.068789
2012-08-28 07:34:00+00:00,10.89,11.036212
2012-08-28 07:35:00+00:00,10.91,11.04912
2012-08-28 07:36:00+00:00,10.88,10.959416
2012-08-28 07:37:00+00:00,10.88,10.983942
2012-08-28 07:38:00+00:00,10.88,10.970507
2012-08-28 07:39:00+00:00,10.88,10.998892
2012-08-28 07:40:00+00:00,10.88,10.935974
2012-08-28 07:41:00+00:00,10.88,10.961695
2012-08-28 07:42:00+00:00,10.88,10.92284
2012-08-28 07:43:00+00:00,10.88,10.958327
2012-08-28 07:44:00+00:00,10.89,10.964926
2012-08-28 07:45:00+00:00,10.88,11.012148
2012-08-28 07:46:00+00:00,10.88,10.932593
2012-08-28 07:47:00+00:00,10.89,10.961627
2012-08-28 07:48:00+00:00,10.88,10.980079
2012-08-28 07:49:00+00:00,10.88,11.040095
2012-08-28 07:50:00+00:00,10.88,11.03586
2012-08-28 07:51:00+00:00,10.88,10.999052
2012-08-28 07:52:00+00:00,10.88,10.92967
2012-08-28 07:53:00+00:00,10.88,10.981009
2012-08-28 07:54:00+00:00,10.88,11.017656
2012-08-28 07:55:00+00:00,10.88,11.025899
