Date,Actual,Predicted
2016-05-13 14:47:00+00:00,11.03,11.244439
2016-05-13 14:48:00+00:00,11.03,11.243725
2016-05-13 14:49:00+00:00,11.03,11.24895
2016-05-13 14:50:00+00:00,11.03,11.24951
2016-05-13 14:51:00+00:00,11.03,11.254764
2016-05-13 14:52:00+00:00,11.03,11.259798
2016-05-13 14:53:00+00:00,11.03,11.260356
2016-05-13 14:54:00+00:00,11.03,11.2605
2016-05-13 14:55:00+00:00,11.03,11.260321
2016-05-13 14:56:00+00:00,11.03,11.259717
2016-05-13 14:57:00+00:00,11.03,11.258301
2016-05-13 14:58:00+00:00,11.01,11.256762
2016-05-13 15:07:00+00:00,11.01,11.255034
2016-05-13 15:08:00+00:00,11.01,11.248721
2016-05-13 15:09:00+00:00,11.01,11.242135
2016-05-13 15:10:00+00:00,11.01,11.235192
2016-05-13 15:11:00+00:00,11.01,11.230579
2016-05-13 15:12:00+00:00,11.01,11.2253275
2016-05-13 15:13:00+00:00,11.01,11.219195
2016-05-13 15:14:00+00:00,11.01,11.222856
2016-05-13 15:15:00+00:00,11.0,11.226291
2016-05-13 15:16:00+00:00,11.0,11.229534
2016-05-13 15:17:00+00:00,11.0,11.22517
2016-05-13 15:18:00+00:00,11.0,11.2248955
2016-05-13 15:19:00+00:00,11.0,11.224483
2016-05-13 15:20:00+00:00,11.0,11.223964
2016-05-13 15:21:00+00:00,11.0,11.223329
2016-05-13 15:22:00+00:00,11.0,11.222869
2016-05-13 15:23:00+00:00,11.0,11.222314
2016-05-13 15:24:00+00:00,11.0,11.221711
2016-05-13 15:25:00+00:00,11.0,11.221056
2016-05-13 15:26:00+00:00,11.0,11.218006
2016-05-13 15:27:00+00:00,11.0,11.213609
2016-05-13 15:28:00+00:00,11.01,11.2088995
2016-05-13 15:29:00+00:00,11.01,11.203768
2016-05-13 15:30:00+00:00,11.01,11.198537
2016-05-13 15:31:00+00:00,11.01,11.19879
2016-05-13 15:32:00+00:00,11.01,11.198706
2016-05-13 15:33:00+00:00,11.01,11.198584
2016-05-13 15:34:00+00:00,11.01,11.198423
2016-05-13 15:35:00+00:00,11.01,11.198286
2016-05-13 15:36:00+00:00,10.9,11.198102
2016-05-13 15:37:00+00:00,10.9,11.197841
2016-05-13 15:38:00+00:00,10.9,11.194768
2016-05-13 15:39:00+00:00,10.9,11.195899
2016-05-13 15:40:00+00:00,10.9,11.196483
2016-05-13 15:41:00+00:00,10.9,11.193028
2016-05-13 15:42:00+00:00,10.5,11.189633
2016-05-13 15:43:00+00:00,10.5,11.189342
2016-05-13 15:44:00+00:00,10.5,11.185024
2016-05-13 15:45:00+00:00,10.5,11.183778
2016-05-13 15:46:00+00:00,10.5,11.182821
2016-05-13 15:47:00+00:00,10.5,11.187265
2016-05-13 15:48:00+00:00,10.5,11.187828
2016-05-13 15:49:00+00:00,10.5,11.189268
2016-05-13 15:50:00+00:00,10.5,11.190819
2016-05-13 15:51:00+00:00,10.5,11.192422
2016-05-13 15:52:00+00:00,10.5,11.193586
2016-05-13 15:53:00+00:00,10.5,11.194747
2016-05-13 15:54:00+00:00,10.5,11.195917
2016-05-13 15:55:00+00:00,10.5,11.19695
2016-05-13 15:56:00+00:00,10.21,11.197712
2016-05-13 17:36:00+00:00,10.21,11.198438
2016-05-13 17:37:00+00:00,10.21,11.193528
2016-05-13 17:38:00+00:00,10.21,11.187795
2016-05-13 17:39:00+00:00,10.21,11.179471
2016-05-13 17:40:00+00:00,10.21,11.169562
2016-05-13 17:41:00+00:00,10.21,11.15884
2016-05-13 17:42:00+00:00,10.21,11.1465845
2016-05-13 17:43:00+00:00,10.21,11.131989
2016-05-13 17:44:00+00:00,10.21,11.115209
2016-05-13 17:45:00+00:00,10.21,11.093966
2016-05-13 17:46:00+00:00,10.49,11.065367
2016-05-13 17:47:00+00:00,10.49,11.070205
2016-05-13 17:48:00+00:00,10.49,11.074552
2016-05-13 17:49:00+00:00,10.49,11.09058
